SummaryScore_SpatialSpan,RT_SpatialSpan,user_id,SummaryScore_targetDetection,RT_targetDetection,SummaryScore_VerbalAnalogies,RT_VerbalAnalogies,Residence,Language binary,Ethnicity,Sex,Education,Handedness,Occupation,Salary,timepoint_by_date,Age,Imputation,Device Summary,Normative,Age squared,Age decade
8.0,3299.0,1f57937d-f4cb-4f88-bb5b-8946eae72be2,70.0,876.5,33,2960.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£20-30K,tp1,50.0,0,Chrome computer,0,2500.0,40
9.0,5126.0,a1158785-dfb4-4e54-9213-9623a46608ba,72.0,853.5,40,2889.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£80-90K,tp1,45.0,0,Windows Computer,0,2025.0,40
6.0,4564.0,74d7b624c2434eef83121d7055e78ddd,65.0,1689.0,28,2556.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£30-40K,tp1,41.0,0,Windows Computer,0,1681.0,40
7.0,2517.0,2e1a7ae3a7bb444ea49eecb4d1236f25,69.0,1112.0,33,2991.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,>100K,tp1,50.0,0,Apple tablet,0,2500.0,40
6.0,3279.0,9ce785362ff34ba78c651b41b543f51e,43.0,2441.0,7,3793.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£80-90K,tp1,45.0,0,Android phone,0,2025.0,40
5.0,5163.0,acc04e59b23c43efbef4e310dead969a,49.0,2076.0,24,4477.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£50-60K,tp1,46.0,0,Windows Computer,0,2116.0,40
6.0,4122.0,a902c19a-8fe9-4625-93e0-46532226b076,63.0,1408.0,20,5803.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£30-40K,tp1,47.0,0,Android phone,0,2209.0,40
7.0,5078.0,6175718ac4894345aa7d0e51e1fcf4e1,66.0,1398.5,-11,2352.5,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£20-30K,tp1,43.0,0,Windows Computer,0,1849.0,40
3.0,3498.5,a9c305e65b494df199105ed0141bb03c,67.0,1124.0,7,4527.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£10-20K,tp1,48.0,0,Apple phone,0,2304.0,40
7.0,3026.0,803cc58ffebd4034894ba292ee1aa05a,63.0,1328.0,32,2645.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£20-30K,tp1,42.0,0,Apple phone,0,1764.0,40
4.0,2764.0,34bab4d16cf34f1c823d051093443787,68.0,1284.0,18,4624.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£40-50K,tp1,50.0,0,Apple Computer,0,2500.0,40
9.0,3347.0,61cb2fcf45044df18bbb98fea95adc3f,69.0,1079.0,20,4131.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£40-50K,tp1,46.0,0,Android phone,0,2116.0,40
4.0,4300.0,5af922e516744e63b1fae51c87401ae4,51.0,1500.0,5,4576.5,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£30-40K,tp1,42.0,0,Apple phone,0,1764.0,40
5.0,2449.0,17296e7c04c14769bfe8e2c2d0c656cf,51.0,1732.0,10,4456.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£50-60K,tp1,47.0,0,Apple phone,0,2209.0,40
5.0,3000.0,6471398106ca4913a9bd5f59573b765e,31.0,1944.5,2,923.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£90-100K,tp1,47.0,0,Windows Computer,0,2209.0,40
5.0,4106.0,17de573b1dc4442aa9c3b9acd03e8927,54.0,1734.0,1,6144.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£20-30K,tp1,47.0,0,Android phone,0,2209.0,40
5.0,4714.5,44a1216ffcff43a7a38e27d741f463c3,56.0,1849.0,4,3090.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£10-20K,tp1,49.0,0,Windows Computer,0,2401.0,40
7.0,4270.0,8689b82a-fc3c-4503-8fa3-f31b82f27d5a,41.0,2285.0,20,3813.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£30-40K,tp1,43.0,0,Android phone,0,1849.0,40
6.0,3485.0,d47bfb5d-8f83-4e19-ac9e-77beb335e1a5,41.0,1768.0,-2,4090.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£30-40K,tp1,46.0,0,Apple phone,0,2116.0,40
6.0,3065.5,ea351468-3ded-4692-aa0d-2b5b7f980ca5,65.0,1230.0,8,4712.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£40-50K,tp1,47.0,0,Android phone,0,2209.0,40
5.0,2277.0,57a0023ed2294f318665fa4b3bfa4be3,44.0,2006.0,25,4187.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£40-50K,tp1,46.0,0,Apple phone,0,2116.0,40
5.0,4050.0,c55e70df-8dc2-4788-a895-611cb253039f,45.0,1882.5,25,3058.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£40-50K,tp1,50.0,0,Windows Computer,0,2500.0,40
5.0,4998.0,a00192a252fd4b1a91b2d7ec4540d063,49.0,1611.5,21,4712.5,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£20-30K,tp1,50.0,0,Apple phone,0,2500.0,40
5.0,3144.0,84f92535ee32427c9092c8dfe5811d4e,49.0,1930.5,25,4056.5,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£20-30K,tp1,49.0,0,Android phone,0,2401.0,40
8.0,6549.0,3e4ea8bde1cd447eb5203952f079dec6,48.0,1530.0,34,2547.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£20-30K,tp1,47.0,0,Windows Computer,0,2209.0,40
5.0,2740.0,767d89947c3841b0b24f9c0757ede344,67.0,923.0,30,3763.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£40-50K,tp1,50.0,0,Apple phone,0,2500.0,40
5.0,4435.0,c619776f7c9e40a8a2053bfc8a4f764a,66.0,1293.0,24,4580.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£20-30K,tp1,47.0,0,Android phone,0,2209.0,40
7.0,3728.0,1b869e1a51584a2283818ca7108c4fa6,50.0,1258.5,20,3306.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£40-50K,tp1,46.0,0,Windows Computer,0,2116.0,40
6.0,3313.0,4283e059eb1f4ce08a5b201ecefb38e4,65.0,1777.0,29,2314.5,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£50-60K,tp1,44.0,0,Windows Computer,0,1936.0,40
6.0,4865.0,18c20f56-59a9-458d-993f-6d75ace1021c,47.0,1430.5,18,4551.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£30-40K,tp1,48.0,0,Windows Computer,0,2304.0,40
5.0,3471.0,ccb1bf0511ad4dc782e3a31b098ddd99,55.0,1586.0,17,4463.5,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£0-10K,tp1,47.0,0,Windows Computer,0,2209.0,40
7.0,4572.0,a0c257044722456394d6b4408db8e478,47.0,1539.5,2,2913.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£30-40K,tp1,44.0,0,Windows Computer,0,1936.0,40
6.0,2550.0,2aee7a76a9e34da4b22ffe8b9d1177c0,70.0,902.0,15,5921.5,Norway,English,White,Male,00_preGCSE,Left handed,Worker,£30-40K,tp1,45.0,0,Apple phone,0,2025.0,40
6.0,4515.0,dc3b55d1cc5e4177821b14db86686da3,53.0,2244.5,15,2853.5,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£30-40K,tp1,47.0,0,Android phone,0,2209.0,40
7.0,4315.0,5f4a454a454142208c10e168d09fa0da,66.0,1507.0,18,3979.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£50-60K,tp1,45.0,0,Windows Computer,0,2025.0,40
7.0,2200.0,a14a9d2740f94fb5af7c97165d9dff91,58.0,2286.5,23,2948.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£20-30K,tp1,50.0,0,Apple tablet,0,2500.0,40
6.0,2532.0,202b9968-4a7c-4e5e-939a-5bf0e1663435,42.0,1999.0,11,6620.5,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£40-50K,tp1,43.0,0,Apple phone,0,1849.0,40
6.0,3550.5,df6f31014e804c17a6935f906e5c0847,43.0,2111.5,22,2712.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£60-70K,tp1,45.0,0,Apple Computer,0,2025.0,40
6.0,2792.0,e289828c782f4a91863de11ea7e0fe84,68.0,854.0,-11,2417.5,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£40-50K,tp1,41.0,0,Apple phone,0,1681.0,40
8.0,4953.5,e0bb4383935743a083521e8b4a71a313,63.0,1188.0,18,2981.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£30-40K,tp1,48.0,0,Apple Computer,0,2304.0,40
5.0,3047.0,ade3cd9595cd40059bc86a21aae8e584,63.0,1576.0,3,1363.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£20-30K,tp1,48.0,0,Windows Computer,0,2304.0,40
6.0,5549.0,49f12a52405e43b787ec1837ca86c62e,43.0,1822.0,35,3714.5,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£70-80K,tp1,50.0,0,Windows Computer,0,2500.0,40
4.0,2091.5,aef7c7aa322843128cd303542788490b,47.0,1348.0,-2,2701.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£0-10K,tp1,47.0,0,Android phone,0,2209.0,40
7.0,4744.5,c01d610d2b7e42d8a4cc5115b8570850,53.0,1496.5,20,2935.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£20-30K,tp1,42.0,0,Android phone,0,1764.0,40
7.0,3158.0,6fc37433-60a4-4a42-94dd-677b06962094,50.0,1778.0,17,4556.5,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£40-50K,tp1,49.0,0,Chrome computer,0,2401.0,40
6.0,2351.0,a08ac0133337451c81e1f7729d796329,44.0,2216.5,23,3761.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£20-30K,tp1,44.0,0,Android phone,0,1936.0,40
6.0,2566.0,de8e7295-1b49-4738-9306-5db0abaef05c,66.0,2006.0,13,2459.5,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£50-60K,tp1,48.0,0,Android tablet,0,2304.0,40
8.0,3724.0,b654de1570094e3dbab570e6bf7d5fed,57.0,1702.5,22,3283.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£40-50K,tp1,49.0,0,Apple Computer,0,2401.0,40
6.0,2546.0,062e1a75f79e4cbb9dfc25b07818ded2,45.0,2000.0,19,2909.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£30-40K,tp1,50.0,0,Apple Computer,0,2500.0,40
4.0,2644.0,51e486089eeb4da8b302cb272841f689,30.0,2283.5,7,4752.0,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£30-40K,tp1,50.0,0,Apple tablet,0,2500.0,40
8.0,3933.0,cfae590735b546d380df7bf216d66d03,56.0,1454.5,29,3203.5,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£20-30K,tp1,43.0,0,Apple tablet,0,1849.0,40
8.0,3628.0,e7d9bba6-3aa2-4747-b3e5-e1ae1afd424f,58.0,1379.0,31,2715.5,United Kingdom,English,White,Male,00_preGCSE,Left handed,Worker,£80-90K,tp1,41.0,0,Linux computer,0,1681.0,40
6.0,1849.0,6df0c47afc6443a2bd43152b1c932110,65.0,1412.0,6,2148.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,50.0,0,Apple tablet,0,2500.0,40
5.0,2755.0,df888fdf996b41d5a739feecaae599ae,66.0,1378.0,30,3352.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£20-30K,tp1,44.0,0,Android phone,0,1936.0,40
6.0,4116.0,d33fc37da49b4b06862906d81a0255b0,71.0,1018.0,20,4298.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£10-20K,tp1,48.0,0,Apple phone,0,2304.0,40
7.0,2937.0,cfdd0a25762143b8b764393a9cc48912,71.0,1077.0,36,2414.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£40-50K,tp1,42.0,0,Apple phone,0,1764.0,40
6.0,4917.0,7209fdda-bf60-40d2-b455-889d8c56ebb5,36.0,1846.0,2,4018.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£70-80K,tp1,50.0,0,Apple Computer,0,2500.0,40
8.0,4496.0,c2c4becf3f954f67b2f5cd596f8b6d92,36.0,2420.5,8,4641.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,45.0,0,Android phone,0,2025.0,40
7.0,2676.5,138cad06aabf456c8955457ad085ac2e,64.0,1392.0,26,3061.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,>100K,tp1,44.0,0,Apple Computer,0,1936.0,40
6.0,4458.5,f21f6368-67c3-4c26-bc19-34dd901e3b27,69.0,997.0,2,4680.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£20-30K,tp1,43.0,0,Android phone,0,1849.0,40
5.0,2866.0,25191a4e23cc49beab9664e18e978b8a,39.0,1837.0,21,4800.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£40-50K,tp1,48.0,0,Apple phone,0,2304.0,40
4.0,3420.5,74d23cec232047c683632831516c9ff5,64.0,1409.0,-4,3017.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,44.0,0,Windows Computer,0,1936.0,40
6.0,6448.0,97edf22c019e4f919d013efe8a6b804b,72.0,1012.0,24,4838.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,49.0,0,Apple phone,0,2401.0,40
5.0,4051.0,2a26074d8acc4619952c047652cd929e,48.0,1662.5,-1,3225.5,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£40-50K,tp1,43.0,0,Android phone,0,1849.0,40
6.0,2664.0,4dc252ee-af2a-4ca2-affe-e62a449359ae,54.0,1215.5,15,3511.5,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£50-60K,tp1,49.0,0,Apple Computer,0,2401.0,40
4.0,3277.5,7d7bd86162ab437fba0b1b7e82396c4d,59.0,1839.5,15,5151.5,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,48.0,0,Windows Computer,0,2304.0,40
5.0,3095.0,186c0e87d8214310bc77772d8ca68ffa,67.0,1336.0,6,3125.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£20-30K,tp1,47.0,0,Apple Computer,0,2209.0,40
7.0,4327.5,b302f7a3-34af-40d0-8cc0-03ad3ac3ff72,59.0,1425.0,3,3254.5,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£10-20K,tp1,44.0,0,Apple Computer,0,1936.0,40
6.0,2535.0,d035a4b9-0438-4a3f-82ba-a1dc5f52e53a,52.0,1807.0,25,4340.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,46.0,0,Apple phone,0,2116.0,40
4.0,3259.5,9d72af95-1fe5-4b4a-aeb6-7bd038127d10,56.0,1526.0,8,4841.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£20-30K,tp1,47.0,0,Apple Computer,0,2209.0,40
6.0,3112.5,32c6a2ce-5c8b-4803-b63d-342087923cd0,64.0,2261.5,26,4252.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£40-50K,tp1,49.0,0,Apple Computer,0,2401.0,40
5.0,2704.0,91cfb64a75f045b4a4e27e6ad51b67aa,58.0,1016.0,35,3601.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,>100K,tp1,41.0,0,Apple Computer,0,1681.0,40
7.0,7329.0,c8e1a90c-40ed-411b-a055-f94b41bc85bc,57.0,1598.5,16,3617.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£20-30K,tp1,47.0,0,Windows Computer,0,2209.0,40
5.0,3375.0,89ba763b67be483c8883c57bb1566c6f,63.0,1532.0,13,3961.5,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£50-60K,tp1,50.0,0,Apple phone,0,2500.0,40
6.0,5526.5,283091db-b36f-4aab-a366-f8d945fcec20,68.0,1441.0,6,2976.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£20-30K,tp1,50.0,0,Windows Computer,0,2500.0,40
6.0,2806.5,1279c2cae9be4f869f49ca15f40945b2,60.0,1540.0,15,3814.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£10-20K,tp1,48.0,0,Windows Computer,0,2304.0,40
5.0,4752.5,7e75108f0eee4fde90b5b9a111bec193,62.0,2029.0,22,2335.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£10-20K,tp1,46.0,0,Windows Computer,0,2116.0,40
6.0,2827.0,5464fb18-f24d-4fab-bade-0183934f4658,63.0,1503.0,40,2465.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£40-50K,tp1,43.0,0,Apple phone,0,1849.0,40
9.0,2965.0,938a8ed94d0d43aca8dad0e6fe640f48,69.0,1748.0,31,2462.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£20-30K,tp1,49.0,0,Apple tablet,0,2401.0,40
5.0,2281.0,e6b7ad8e-1385-4647-836f-c66acf7e31d3,69.0,906.5,26,3549.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£40-50K,tp1,50.0,0,Apple phone,0,2500.0,40
8.0,3758.0,729cad93384047c5a9a78cbe89f5c8a9,67.0,1249.0,19,4107.5,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£60-70K,tp1,50.0,0,Apple Computer,0,2500.0,40
7.0,3027.0,931ec807342e4732b9aff429c92f42f5,67.0,1138.0,24,2652.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£90-100K,tp1,44.0,0,Apple phone,0,1936.0,40
5.0,3056.0,2f9ff83921a44e28b98b77080a4f65f6,58.0,2446.0,19,3255.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£20-30K,tp1,42.0,0,Apple phone,0,1764.0,40
7.0,2852.0,91949208-90d6-43f6-9f03-bfded8181085,47.0,1686.0,11,5856.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,45.0,0,Apple tablet,0,2025.0,40
4.0,4895.5,597aa053b01842ffa7e74d2f67497b54,69.0,944.5,-1,4066.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,50.0,0,Apple phone,0,2500.0,40
6.0,2745.0,8d5ae5899ce64e25846f12f50499315c,67.0,1243.0,10,5775.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£0-10K,tp1,45.0,0,Apple phone,0,2025.0,40
5.0,3504.0,5cf35cd6229340d397918c71e3cbcc34,71.0,943.0,6,3581.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£20-30K,tp1,49.0,0,Apple phone,0,2401.0,40
5.0,3775.0,859a0a8b8614431cb1ba29552140dcf5,69.0,1322.0,-2,2500.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,49.0,0,Android phone,0,2401.0,40
6.0,3592.0,587c4cb84cbf4b308762e1ceb2e08728,70.0,1008.0,14,3068.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£40-50K,tp1,43.0,0,Apple phone,0,1849.0,40
5.0,2430.5,b00fe9792321489ca6091ab072e333a9,47.0,1836.5,16,3850.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£80-90K,tp1,47.0,0,Apple Computer,0,2209.0,40
8.0,3425.0,16522083efa64acc878088f245a6919f,71.0,1109.5,18,2637.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£50-60K,tp1,41.0,0,Android phone,0,1681.0,40
6.0,6495.0,a30949ff859e47b1942b47fb2cfc4428,57.0,1538.5,8,4747.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£40-50K,tp1,49.0,0,Windows Computer,0,2401.0,40
6.0,3439.0,0e0ae54c6acd41c392f92a51e5c5530e,63.0,1266.0,9,4334.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£40-50K,tp1,48.0,0,Apple phone,0,2304.0,40
5.0,4861.0,df4659f2e8eb4779b6d85f0bafd60046,29.0,2283.5,0,5691.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£20-30K,tp1,48.0,0,Android phone,0,2304.0,40
5.0,3147.0,4525db1edd924589bef5550b1caed8b9,62.0,1556.0,9,1746.5,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,43.0,0,Android phone,0,1849.0,40
4.0,5359.0,d33567378e524c5593281385ff15ccfe,59.0,2211.5,14,3948.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£40-50K,tp1,48.0,0,Android phone,0,2304.0,40
4.0,4345.0,8c9767d6dd7c4d7ea242f2480a8bca91,39.0,2167.0,26,4091.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,42.0,0,Windows Computer,0,1764.0,40
9.0,2570.0,8c7b4a1e-8c95-4629-a1d8-68dba510c3c5,70.0,1164.0,33,2718.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£50-60K,tp1,48.0,0,Apple Computer,0,2304.0,40
8.0,4079.0,82bbef1d-7099-4799-8cd8-34031eda6111,69.0,1202.5,25,2597.5,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,47.0,0,Windows Computer,0,2209.0,40
6.0,2669.0,b3506edf-9c75-4777-8755-698e206d1219,71.0,770.0,1,3954.0,United Kingdom,English,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,43.0,0,Apple phone,0,1849.0,40
6.0,3153.0,f35d68e52e9f4a5dbf2b34f66f6a8247,70.0,748.0,26,3074.0,United Kingdom,Other,White,Male,00_preGCSE,Ambidextrous,Worker,£10-20K,tp1,48.0,0,Apple phone,0,2304.0,40
5.0,4605.0,9597f515f51748a99ca85816b26d0464,54.0,2213.0,24,3133.0,United Kingdom,Other,White,Male,00_preGCSE,Ambidextrous,Worker,£40-50K,tp1,50.0,0,Android phone,0,2500.0,40
7.0,3888.0,70fa19811c53458ab3366c64f1f8c592,49.0,1982.0,1,3185.0,United Kingdom,Other,White,Male,00_preGCSE,Left handed,Worker,£20-30K,tp1,47.0,0,Android tablet,0,2209.0,40
7.0,4435.0,1db894e1-a458-4418-a701-84b5fb4effa0,64.0,1348.5,15,5553.5,Netherlands,Other,White,Male,00_preGCSE,Right handed,Worker,£70-80K,tp1,47.0,0,Apple phone,0,2209.0,40
7.0,8311.5,cbdedc3029854ce8ae145729478de8d1,44.0,1862.0,5,5326.5,United Kingdom,Other,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,44.0,0,Windows Computer,0,1936.0,40
5.0,3837.0,02e0bf67bd1d48829ce21807621a66ac,47.0,1690.0,32,3621.0,United Kingdom,Other,White,Male,00_preGCSE,Right handed,Worker,>100K,tp1,45.0,0,Apple Computer,0,2025.0,40
6.0,3444.0,65ed96c218b14caa8916133b440d067a,46.0,1702.5,16,3807.0,United Kingdom,Other,White,Male,00_preGCSE,Right handed,Worker,prefer not to say,tp1,48.0,0,Windows Computer,0,2304.0,40
7.0,3967.0,f1c906f55c4645898db24f367f2a21c8,60.0,1812.5,10,3303.0,France,Other,White,Male,00_preGCSE,Right handed,Worker,£60-70K,tp1,41.0,0,Linux computer,0,1681.0,40
4.0,3691.5,b13aac97fb544127aecaea99cb086b6f,63.0,1588.0,3,3087.5,United Kingdom,Other,White,Male,00_preGCSE,Right handed,Worker,£20-30K,tp1,41.0,0,Apple phone,0,1681.0,40
5.0,3131.0,67bff8d2b4994213af0075d4f469c7f5,68.0,1252.0,3,7833.5,United Kingdom,Other,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,48.0,0,Android phone,0,2304.0,40
5.0,3468.0,0bd7f1e6071a4988aaa8871a1e83c661,46.0,2016.5,13,4326.0,United Kingdom,Other,White,Male,00_preGCSE,Right handed,Worker,>100K,tp1,43.0,0,Apple tablet,0,1849.0,40
6.0,2392.0,e80a6fea20e3429b8202f7636a2e8050,71.0,906.0,10,3909.0,United Kingdom,Other,White,Male,00_preGCSE,Right handed,Worker,>100K,tp1,44.0,0,Apple phone,0,1936.0,40
7.0,3637.0,cd1bb85771e545dda06bcf202974f073,61.0,2010.0,8,7521.0,United Kingdom,Other,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,42.0,0,Android phone,0,1764.0,40
7.0,2932.0,782908e83e534faa92cff9e2b51ffbf3,59.0,1258.0,22,3249.0,United Kingdom,Other,White,Male,00_preGCSE,Right handed,Worker,£30-40K,tp1,41.0,0,Apple phone,0,1681.0,40
5.0,2256.0,10d10b44e2024371a9c48b8e12f8814b,54.0,1687.0,20,4870.0,France,Other,White,Male,00_preGCSE,Right handed,Worker,£40-50K,tp1,49.0,0,Android phone,0,2401.0,40
5.0,4438.0,0f8ee218-a33b-44ea-a75a-7f480af8af5a,56.0,1828.0,28,3957.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£40-50K,tp1,57.0,0,Apple tablet,0,3249.0,50
6.0,9814.0,b2843449711242b5a5b32c08b2f89af8,59.0,1545.0,19,4928.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£20-30K,tp1,53.0,0,Apple Computer,0,2809.0,50
7.0,3116.5,d6db533439cc4c8e99686a1e64f3b99c,67.0,1276.0,18,2482.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£90-100K,tp1,56.0,0,Apple tablet,0,3136.0,50
5.0,3747.5,18bb62a1-d2a7-4eaf-84c9-082978099d4d,27.0,1846.0,3,2718.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£80-90K,tp1,56.0,0,Apple phone,0,3136.0,50
5.0,2845.0,bebf35ed5b254f93bdab1193e79cf82b,39.0,2009.0,14,2980.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£20-30K,tp1,54.0,0,Apple Computer,0,2916.0,50
7.0,4500.0,0d7885fcbdcd480b81f7a9b877c04d98,35.0,2378.0,31,3192.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£10-20K,tp1,53.0,0,Windows Computer,0,2809.0,50
6.0,3511.5,43facad90ac14a9c891a036dbd27d04e,70.0,1352.5,8,4561.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£20-30K,tp1,58.0,0,Windows Computer,0,3364.0,50
6.0,6089.0,140eba2743ec4b3d82014c3cb245eb17,56.0,1926.5,13,3921.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£20-30K,tp1,55.0,0,Windows Computer,0,3025.0,50
6.0,3713.5,969ccc3282054c1a9a2ecaadbd80e2e4,67.0,1564.5,32,1620.0,United Kingdom,English,White,Male,00_preGCSE,Ambidextrous,Worker,£20-30K,tp1,51.0,0,Windows Computer,0,2601.0,50
